CHEQUEID;LAGERID;KOLVO
31089;44;8.0
31090;15;2.0
31090;21;2.0
31090;17;1.0
31103;98;1.0
31103;24;1.0
31110;2;6.0
31110;14;1.0
31113;116;3.0
31113;44;8.0
31116;88;1.0
31116;84;1.0
31116;123;1.0
31118;26;1.0
31119;51;1.0
31119;36;1.0
31119;29;2.0
31119;3;1.0
31119;118;2.0
31119;4;1.0
31119;30;1.0
31119;31;1.0
31119;42;1.0
31119;32;1.0
31119;114;1.0
31119;14;1.0
31119;90;2.0
31119;85;1.0
31120;22;2.0
31120;123;2.0
31121;14;2.0
31124;73;1.0
31124;43;1.0
31126;74;2.0
31129;15;1.0
31129;29;1.0
31129;114;1.0
31129;120;1.0
31129;74;1.0
31128;51;1.0
31128;15;1.0
31128;29;1.0
31128;56;1.0
31128;32;1.0
31128;114;1.0
31128;129;1.0
31128;17;1.0
31128;58;1.0
31128;27;1.0
31128;124;1.0
31128;107;1.0
31131;2;2.0
31131;15;1.0
31131;29;1.0
31131;3;1.0
31131;81;1.0
31131;21;1.0
31131;17;1.0
31131;24;1.0
31131;69;1.0
31134;95;1.0
31134;36;1.0
31134;29;1.0
31134;98;1.0
31134;42;1.0
31134;71;1.0
31134;20;1.0
31134;64;2.0
31154;93;1.0
31137;51;2.0
31137;116;2.0
31137;31;1.0
31137;42;1.0
31137;38;2.0
31137;130;2.0
31137;123;3.0
31137;35;1.0
31137;128;1.0
31139;15;1.0
31139;83;1.0
31139;29;1.0
31139;3;1.0
31139;42;2.0
31139;105;1.0
31139;132;1.0
31139;129;2.0
31139;27;1.0
31139;91;1.0
31140;29;2.0
31140;31;2.0
31140;114;2.0
31140;81;1.0
31140;7;1.0
31140;108;1.0
31143;83;1.0
31143;29;1.0
31143;3;1.0
31143;114;1.0
31143;88;1.0
31143;7;1.0
31143;60;2.0
31143;94;1.0
31143;91;2.0
31148;15;1.0
31148;98;3.0
31148;123;3.0
31148;26;1.0
31148;50;1.0
31149;15;1.0
31149;3;1.0
31149;52;1.0
31149;24;1.0
31149;57;1.0
31149;27;1.0
31149;85;1.0
31150;15;2.0
31150;83;3.0
31150;114;2.0
31150;131;1.0
31150;8;1.0
31150;24;2.0
31150;43;1.0
31150;89;2.0
31151;83;1.0
31155;4;1.0
31155;113;2.0
31155;50;3.0
31156;116;2.0
31156;53;1.0
31156;123;2.0
31161;29;2.0
31161;53;1.0
31161;30;1.0
31161;41;2.0
31161;26;1.0
31161;120;1.0
31162;60;1.0
31162;90;1.0
31164;14;1.0
31165;116;2.0
31165;130;2.0
31165;19;3.0
31165;97;1.0
31177;29;2.0
31177;53;2.0
31179;15;1.0
31179;3;1.0
31179;52;1.0
31179;24;1.0
31179;57;1.0
31179;27;1.0
31179;85;1.0
31180;15;2.0
31180;83;3.0
31180;114;2.0
31180;131;1.0
31180;8;1.0
31180;24;2.0
31180;43;1.0
31180;89;2.0
31206;61;3.0
31206;122;4.0
31212;80;1.0
31212;91;2.0
31214;37;1.0
31214;16;4.0
31214;120;2.0
31214;57;1.0
31215;36;1.0
31215;12;2.0
31215;52;1.0
31215;7;1.0
31215;110;1.0
31217;129;1.0
31217;106;1.0
31218;131;1.0
31219;24;1.0
31220;7;1.0
31220;109;2.0
31222;15;1.0
31222;29;1.0
31222;119;1.0
31222;30;1.0
31222;32;1.0
31222;114;2.0
31222;33;1.0
31222;130;1.0
31222;123;3.0
31222;131;1.0
31222;14;1.0
31222;39;3.0
31222;89;1.0
31222;57;1.0
31223;35;1.0
31223;60;1.0
31223;108;1.0
31223;91;2.0
31225;3;1.0
31225;11;1.0
31225;30;1.0
31225;44;9.0
31225;25;1.0
31225;56;1.0
31225;37;2.0
31225;81;1.0
31225;130;1.0
31225;86;1.0
31226;15;2.0
31226;122;1.0
31226;109;2.0
31226;69;2.0
31227;15;2.0
31227;56;1.0
31227;132;1.0
31227;73;3.0
31227;57;3.0
31227;85;2.0
31229;65;1.0
31229;60;1.0
31230;15;2.0
31230;3;1.0
31230;7;1.0
31230;74;1.0
31232;22;1.0
31232;56;1.0
31233;61;2.0
31233;41;1.0
31234;29;1.0
31234;131;1.0
31235;92;1.0
31237;83;2.0
31237;29;1.0
31237;108;1.0
31239;3;5.0
31239;116;2.0
31239;31;3.0
31239;98;3.0
31239;129;6.0
31240;15;1.0
31240;29;1.0
31240;30;1.0
31240;31;1.0
31240;114;1.0
31240;59;1.0
31240;123;2.0
31240;122;1.0
31240;109;1.0
31240;128;1.0
31240;125;1.0
31240;85;1.0
31241;29;2.0
31241;32;1.0
31241;79;1.0
31241;28;1.0
31241;55;1.0
31244;15;1.0
31244;21;1.0
31244;27;2.0
31245;29;1.0
31245;119;2.0
31245;31;2.0
31245;37;1.0
31245;7;4.0
31245;129;2.0
31245;115;1.0
31245;27;2.0
31248;51;2.0
31248;31;2.0
31248;16;2.0
31251;70;12.0
31252;15;1.0
31252;29;2.0
31252;118;2.0
31252;42;1.0
31252;114;1.0
31252;20;1.0
31252;79;1.0
31252;21;1.0
31252;64;1.0
31253;1;1.0
31253;53;1.0
31253;35;1.0
31253;50;1.0
31254;26;1.0
31254;77;3.0
31256;15;1.0
31256;52;1.0
31256;24;1.0
31256;57;1.0
31256;27;1.0
31256;85;1.0
31257;15;2.0
31257;44;10.0
31258;56;1.0
31258;130;2.0
31258;20;1.0
31258;26;1.0
31258;35;1.0
31258;76;1.0
31258;125;1.0
31258;126;1.0
31259;15;1.0
31259;122;2.0
31259;89;1.0
31259;64;2.0
31261;95;1.0
31261;15;1.0
31261;52;2.0
31261;37;1.0
31261;129;2.0
31261;91;1.0
31261;110;1.0
31264;1;1.0
31264;28;1.0
31265;1;1.0
31265;28;1.0
31270;118;1.0
31270;30;1.0
31270;24;1.0
31270;91;1.0
31271;3;1.0
31271;5;4.0
31271;37;2.0
31271;7;3.0
31271;100;2.0
31271;102;2.0
31271;27;3.0
31274;115;1.0
31277;7;1.0
31277;26;1.0
31277;17;1.0
31277;78;1.0
31277;91;1.0
31277;28;1.0
31280;15;1.0
31280;5;1.0
31283;118;1.0
31283;53;1.0
31283;82;1.0
31283;42;2.0
31283;44;3.0
31283;7;1.0
31283;38;1.0
31283;130;1.0
31283;131;2.0
31283;120;1.0
31283;69;1.0
31284;37;1.0
31284;60;1.0
31284;80;1.0
31285;112;1.0
31285;77;3.0
31285;85;1.0
31287;26;3.0
31288;15;2.0
31288;45;1.0
31288;60;1.0
31288;99;2.0
31288;126;1.0
31288;67;1.0
31289;3;1.0
31289;82;1.0
31289;131;1.0
31289;67;1.0
31290;130;2.0
31290;131;1.0
31290;85;1.0
31293;116;2.0
31296;44;8.0
31299;100;4.0
31299;9;1.0
31299;94;1.0
31300;83;6.0
31300;3;1.0
31301;118;3.0
31301;98;2.0
31301;44;5.0
31301;7;2.0
31301;126;1.0
31301;28;1.0
31303;15;1.0
31303;29;1.0
31303;98;1.0
31303;37;1.0
31303;7;1.0
31303;129;3.0
31303;27;2.0
31305;15;2.0
31305;83;3.0
31305;114;2.0
31305;131;1.0
31305;8;1.0
31305;24;2.0
31305;43;1.0
31305;89;2.0
31309;50;3.0
31314;51;1.0
31314;19;1.0
31314;65;1.0
31314;79;1.0
31314;93;1.0
31314;110;1.0
31315;22;1.0
31315;101;2.0
31316;83;2.0
31316;61;2.0
31316;130;2.0
31316;122;2.0
31316;69;3.0
31321;100;4.0
31321;26;4.0
31322;12;1.0
31322;37;1.0
31322;88;1.0
31322;105;1.0
31322;129;2.0
31322;57;1.0
31322;126;1.0
31322;124;1.0
31324;30;1.0
31324;32;1.0
31324;7;1.0
31324;115;1.0
31324;89;1.0
31324;76;1.0
31324;125;1.0
31325;129;1.0
31325;14;1.0
31325;50;1.0
31325;126;1.0
31326;128;1.0
31326;85;3.0
31326;74;1.0
31328;1;1.0
31328;106;1.0
31330;70;24.0
31332;15;2.0
31332;116;2.0
31332;26;1.0
31332;129;3.0
31332;128;1.0
31332;78;1.0
31332;85;1.0
31335;4;1.0
31335;105;1.0
31335;60;1.0
31335;21;1.0
31335;70;3.0
31337;42;2.0
31337;56;1.0
31337;7;1.0
31337;60;1.0
31337;27;2.0
31339;29;1.0
31339;37;1.0
31340;89;1.0
31341;22;1.0
31341;56;1.0
31342;73;1.0
31342;43;1.0
31345;2;5.0
31345;82;1.0
31345;115;1.0
31348;15;2.0
31348;30;1.0
31348;5;2.0
31348;101;1.0
31348;65;1.0
31348;35;1.0
31349;15;2.0
31349;3;1.0
31349;116;1.0
31349;31;1.0
31349;42;2.0
31349;42;2.0
31349;103;1.0
31349;129;3.0
31351;70;12.0
31352;15;1.0
31352;116;1.0
31352;4;1.0
31352;98;1.0
31352;32;1.0
31352;12;1.0
31352;109;4.0
31356;3;1.0
31356;38;1.0
31356;21;1.0
31356;97;1.0
31356;96;1.0
31356;124;1.0
31356;28;1.0
31359;15;2.0
31359;29;1.0
31359;3;1.0
31359;116;2.0
31359;98;2.0
31359;44;7.0
31359;100;4.0
31359;26;2.0
31359;19;1.0
31359;99;1.0
31360;3;1.0
31360;118;2.0
31360;119;1.0
31360;116;1.0
31360;42;2.0
31360;130;2.0
31360;127;1.0
31360;60;1.0
31360;77;2.0
31361;15;2.0
31361;29;1.0
31361;11;1.0
31361;127;1.0
31361;128;1.0
31361;67;3.0
31362;42;1.0
31362;38;1.0
31362;101;2.0
31362;63;2.0
31362;120;1.0
31362;91;2.0
31362;107;2.0
31366;3;1.0
31366;44;8.0
31366;66;2.0
31366;76;1.0
31370;15;1.0
31370;101;1.0
31370;120;1.0
31370;9;1.0
31370;64;2.0
31372;15;1.0
31372;83;1.0
31372;3;1.0
31372;25;2.0
31372;37;1.0
31372;88;1.0
31372;60;1.0
31372;69;2.0
31375;29;1.0
31375;12;2.0
31375;7;1.0
31375;123;4.0
31375;26;1.0
31375;79;2.0
31375;77;1.0
31379;15;2.0
31379;83;1.0
31379;29;2.0
31379;53;2.0
31379;81;1.0
31379;100;2.0
31379;79;1.0
31383;4;1.0
31383;98;1.0
31383;101;1.0
31383;10;1.0
31384;78;1.0
31385;104;4.0
31385;74;1.0
31386;15;1.0
31386;31;1.0
31386;42;1.0
31386;114;1.0
31386;7;1.0
31386;35;1.0
31386;122;1.0
31386;129;2.0
31386;69;1.0
31387;2;2.0
31393;118;1.0
31393;119;1.0
31393;7;1.0
31393;38;1.0
31393;130;2.0
31393;123;2.0
31396;29;1.0
31396;84;1.0
31396;122;1.0
31396;69;1.0
31399;44;11.0
31402;15;1.0
31402;3;1.0
31404;15;2.0
31404;29;2.0
31404;7;1.0
31404;19;1.0
31404;14;1.0
31404;126;2.0
31411;100;4.0
31411;9;1.0
31411;94;1.0
31416;30;1.0
31416;37;1.0
31416;66;3.0
31417;3;1.0
31417;82;1.0
31417;7;1.0
31417;78;1.0
31417;68;1.0
31417;69;1.0
31419;2;6.0
31419;11;1.0
31419;30;1.0
31419;12;1.0
31419;35;1.0
31419;60;1.0
31419;107;1.0
31423;106;1.0
31423;115;1.0
31425;43;1.0
31430;15;1.0
31430;44;5.0
31430;21;1.0
31430;69;1.0
31431;29;1.0
31431;116;1.0
31431;4;1.0
31431;31;1.0
31431;122;2.0
31431;76;1.0
31431;126;1.0
31431;110;1.0
31432;51;1.0
31432;15;1.0
31432;3;1.0
31432;31;1.0
31432;131;1.0
31432;132;1.0
31432;60;1.0
31432;80;1.0
31432;93;2.0
31432;43;1.0
31433;130;1.0
31433;131;1.0
31433;76;1.0
31433;85;1.0
31433;10;2.0
31434;14;1.0
31435;7;1.0
31436;15;3.0
31436;46;1.0
31436;78;1.0
31437;7;1.0
31437;38;1.0
31437;54;1.0
31437;129;5.0
31438;26;1.0
31438;21;1.0
31438;90;1.0
31439;15;2.0
31439;29;1.0
31439;3;1.0
31439;30;1.0
31439;114;1.0
31439;81;1.0
31439;7;2.0
31439;122;1.0
31439;112;1.0
31439;50;2.0
31439;125;1.0
31439;85;1.0
31439;69;2.0
31440;15;1.0
31440;3;1.0
31440;30;1.0
31440;12;1.0
31440;24;1.0
31441;2;2.0
31441;37;1.0
31441;20;1.0
31441;60;1.0
31441;91;1.0
31442;15;1.0
31443;29;2.0
31443;11;1.0
31443;30;1.0
31443;98;2.0
31443;42;2.0
31443;114;2.0
31443;81;1.0
31443;7;3.0
31443;122;2.0
31443;60;1.0
31443;124;1.0
31444;15;1.0
31444;3;1.0
31444;4;1.0
31444;11;1.0
31444;30;1.0
31444;40;1.0
31444;105;1.0
31444;81;1.0
31444;35;1.0
31444;121;1.0
31444;76;1.0
31444;91;2.0
31444;85;1.0
31445;15;2.0
31445;42;2.0
31445;58;1.0
31445;91;2.0
31445;28;1.0
31446;19;2.0
31446;99;5.0
31447;2;4.0
31447;106;1.0
31447;78;1.0
31448;15;2.0
31448;44;5.0
31448;130;1.0
31448;17;1.0
31449;95;1.0
31449;29;3.0
31449;4;1.0
31449;30;1.0
31449;114;3.0
31449;60;2.0
31449;50;2.0
31449;124;2.0
31450;126;1.0
31450;64;1.0
31450;28;1.0
31455;2;6.0
31455;116;1.0
31455;7;1.0
31455;66;1.0
31455;103;1.0
31455;126;1.0
31455;64;2.0
31458;7;1.0
31458;19;1.0
31458;60;1.0
31458;57;1.0
31460;64;1.0
31462;7;1.0
31462;26;1.0
31463;96;1.0
31466;119;2.0
31466;130;1.0
31467;48;1.0
31467;3;1.0
31467;12;1.0
31467;7;1.0
31467;60;1.0
31467;57;1.0
31467;125;1.0
31468;2;12.0
31470;15;2.0
31470;29;1.0
31470;53;1.0
31470;122;1.0
31470;21;1.0
31470;57;1.0
31473;70;6.0
31474;56;1.0
31474;132;1.0
31474;89;1.0
31475;15;2.0
31475;29;2.0
31475;3;1.0
31475;82;1.0
31475;7;1.0
31475;130;2.0
31475;66;2.0
31475;123;2.0
31475;106;1.0
31475;64;2.0
31476;29;1.0
31476;53;2.0
31476;26;1.0
31476;129;2.0
31476;91;2.0
31476;28;1.0
31477;82;1.0
31477;40;1.0
31477;114;1.0
31477;89;1.0
31477;126;1.0
31477;124;1.0
31478;1;2.0
31482;106;2.0
31483;95;1.0
31483;52;1.0
31483;19;1.0
31483;46;1.0
31483;89;1.0
31483;94;2.0
31483;96;1.0
31486;20;1.0
31486;102;1.0
31486;47;2.0
31486;74;1.0
31487;83;4.0
31487;5;2.0
31487;14;1.0
31487;24;1.0
31487;57;2.0
31487;69;2.0
31489;29;1.0
31489;12;1.0
31489;88;1.0
31489;126;1.0
31489;55;1.0
31490;7;2.0
31490;127;2.0
31490;26;1.0
31491;15;1.0
31491;29;1.0
31491;114;1.0
31491;7;1.0
31492;15;2.0
31492;122;2.0
31493;15;1.0
31493;83;1.0
31493;32;1.0
31493;65;1.0
31493;24;1.0
31493;69;1.0
31495;129;2.0
31495;64;1.0
31497;2;3.0
31497;29;1.0
31497;37;1.0
31497;14;1.0
31497;10;1.0
31498;58;1.0
31498;85;1.0
31499;48;1.0
31499;15;2.0
31499;44;1.0
31499;85;1.0
31501;7;2.0
31501;100;3.0
31501;127;1.0
31501;20;1.0
31501;109;2.0
31501;21;1.0
31501;94;1.0
31502;131;2.0
31502;126;1.0
31503;105;1.0
31503;7;1.0
31503;123;1.0
31503;128;1.0
31506;3;1.0
31506;37;1.0
31506;90;1.0
31509;15;2.0
31509;22;3.0
31509;26;1.0
31509;70;2.0
31511;58;1.0
31511;85;1.0
31513;1;1.0
31521;46;1.0
31522;48;2.0
31522;29;2.0
31522;3;1.0
31522;11;1.0
31522;30;1.0
31522;32;1.0
31522;112;1.0
31522;63;1.0
31523;15;1.0
31523;123;4.0
31524;15;2.0
31524;82;1.0
31524;26;1.0
31524;45;1.0
31524;46;1.0
31529;51;1.0
31529;29;1.0
31529;3;1.0
31529;32;1.0
31529;12;1.0
31529;55;1.0
31530;15;2.0
31530;32;1.0
31530;123;1.0
31530;60;1.0
31530;14;1.0
31530;57;1.0
31530;47;1.0
31531;22;1.0
31531;84;1.0
31531;122;1.0
31531;115;1.0
31531;107;1.0
31532;48;5.0
31532;48;1.0
31532;29;2.0
31532;42;2.0
31532;12;2.0
31532;69;2.0
31536;29;1.0
31536;38;1.0
31536;26;1.0
31536;129;2.0
31538;85;1.0
31539;14;1.0
31539;57;1.0
31539;85;1.0
31539;67;1.0
31541;15;2.0
31541;3;1.0
31541;116;3.0
31541;98;3.0
31541;44;6.0
31541;26;1.0
31541;132;1.0
31541;58;1.0
31541;28;1.0
31544;2;4.0
31545;51;1.0
31545;29;1.0
31545;98;1.0
31545;42;1.0
31545;131;1.0
31545;90;1.0
31545;89;1.0
31546;83;2.0
31546;44;19.0
31546;122;2.0
31546;109;6.0
31547;26;1.0
31547;128;1.0
31547;78;1.0
31551;15;1.0
31551;29;1.0
31551;116;1.0
31551;30;1.0
31551;44;4.0
31551;114;1.0
31551;38;1.0
31551;132;1.0
31551;129;2.0
31551;128;1.0
31551;115;1.0
31551;85;1.0
31554;22;3.0
31554;56;1.0
31554;132;2.0
31555;15;1.0
31555;29;2.0
31555;44;7.0
31555;32;1.0
31555;37;1.0
31555;7;2.0
31555;123;3.0
31555;8;1.0
31555;60;1.0
31555;14;1.0
31555;89;1.0
31555;57;1.0
31555;126;1.0
31555;85;2.0
31555;55;2.0
31555;110;1.0
31555;67;1.0
31558;29;2.0
31558;116;2.0
31558;53;2.0
31558;4;1.0
31558;30;1.0
31558;31;1.0
31558;32;1.0
31558;105;1.0
31558;63;2.0
31558;125;2.0
31559;83;2.0
31559;116;3.0
31559;98;2.0
31559;44;6.0
31559;105;1.0
31559;109;6.0
31559;17;1.0
31559;126;1.0
31559;110;1.0
31561;22;2.0
31561;83;2.0
31562;3;1.0
31562;7;1.0
31562;26;2.0
31564;50;1.0
31564;10;1.0
31564;69;3.0
31565;15;2.0
31565;29;1.0
31565;3;1.0
31565;96;1.0
31565;47;1.0
31568;2;1.0
31568;15;1.0
31568;5;1.0
31568;16;4.0
31568;73;1.0
31568;57;1.0
31569;15;2.0
31569;4;1.0
31569;32;1.0
31569;26;2.0
31569;14;1.0
31569;99;2.0
31569;110;1.0
31570;15;1.0
31570;9;1.0
31571;15;1.0
31571;5;1.0
31571;44;8.0
31571;7;1.0
31571;17;1.0
31571;46;1.0
31571;78;1.0
31573;106;1.0
31573;57;2.0
31573;107;1.0
31576;29;1.0
31576;98;1.0
31576;46;2.0
31576;94;1.0
31578;95;1.0
31578;29;2.0
31578;119;2.0
31578;116;1.0
31578;98;1.0
31578;32;1.0
31578;12;2.0
31578;19;1.0
31578;126;2.0
31579;15;2.0
31579;29;2.0
31579;40;1.0
31579;42;1.0
31579;45;1.0
31579;49;1.0
31581;15;1.0
31581;44;8.0
31581;7;1.0
31581;59;1.0
31581;117;2.0
31582;2;3.0
31582;43;1.0
31582;117;1.0
31583;130;1.0
31583;24;1.0
31583;57;1.0
31587;85;1.0
31588;119;2.0
31588;30;1.0
31588;7;1.0
31588;122;2.0
31588;120;1.0
31589;53;10.0
31589;111;2.0
31599;2;2.0
31599;5;2.0
31599;114;1.0
31599;7;1.0
31604;53;10.0
31604;111;2.0
31606;2;2.0
31606;5;2.0
31606;114;1.0
31606;7;1.0
31625;15;1.0
31625;128;1.0
31629;29;2.0
31629;42;2.0
31629;7;3.0
31629;87;2.0
31632;106;4.0
31633;29;2.0
31633;20;2.0
31633;126;1.0
31633;64;1.0
31638;84;1.0
31638;58;1.0
31638;85;1.0
31641;15;1.0
31641;29;1.0
31641;118;1.0
31641;42;2.0
31641;99;1.0
31643;15;2.0
31643;29;2.0
31643;119;2.0
31643;114;2.0
31643;26;2.0
31643;14;1.0
31643;126;2.0
31643;28;1.0
31644;29;2.0
31644;30;2.0
31644;130;1.0
31644;59;1.0
31644;132;1.0
31644;122;1.0
31644;125;2.0
31644;69;1.0
31645;19;3.0
31646;15;1.0
31647;44;4.0
31647;114;2.0
31647;104;2.0
31647;106;2.0
31647;89;1.0
31653;1;1.0
31653;15;1.0
31653;29;2.0
31653;9;1.0
31653;126;1.0
31653;117;2.0
31654;51;1.0
31654;29;1.0
31654;3;1.0
31654;116;1.0
31654;4;1.0
31654;31;1.0
31654;6;1.0
31654;38;1.0
31654;130;1.0
31654;59;1.0
31654;21;1.0
31654;120;1.0
31654;115;1.0
31654;57;1.0
31654;85;1.0
31655;29;5.0
31655;35;1.0
31655;107;1.0
31656;7;20.0
31658;15;2.0
31658;22;2.0
31658;29;1.0
31658;12;1.0
31658;6;1.0
31658;43;1.0
31658;94;1.0
31658;50;1.0
31659;29;1.0
31659;61;1.0
31659;26;1.0
31659;14;1.0
31659;9;1.0
31659;58;1.0
31662;26;1.0
31662;45;2.0
31662;78;1.0
31662;76;1.0
31662;125;2.0
31662;126;1.0
31662;107;1.0
31663;2;1.0
31663;15;2.0
31663;29;2.0
31663;30;1.0
31663;114;2.0
31663;122;2.0
31663;129;2.0
31663;63;2.0
31665;19;5.0
31665;103;5.0
31665;97;3.0
31667;14;1.0
31668;53;11.0
31668;111;2.0
31672;7;1.0
31672;17;1.0
31672;46;1.0
31672;115;2.0
31672;126;1.0
31672;117;1.0
31674;29;1.0
31674;119;1.0
31674;98;1.0
31677;7;1.0
31677;19;4.0
31677;46;2.0
31680;15;2.0
31680;22;2.0
31680;14;1.0
31680;24;1.0
31680;78;1.0
31681;83;9.0
31682;22;2.0
31682;29;1.0
31682;37;1.0
31682;132;1.0
31682;73;1.0
31682;86;1.0
31683;7;2.0
31683;14;2.0
31683;91;2.0
31683;64;2.0
31688;15;1.0
31688;114;1.0
31688;14;1.0
31688;120;2.0
31689;59;1.0
31689;34;1.0
31689;16;2.0
31690;15;1.0
31690;7;1.0
31690;129;2.0
31690;117;1.0
31691;132;2.0
31691;14;1.0
31692;105;1.0
31692;65;1.0
31692;57;3.0
31695;21;2.0
31695;126;1.0
31700;15;2.0
31700;57;1.0
31703;15;1.0
31703;29;1.0
31703;61;1.0
31703;116;1.0
31703;98;1.0
31703;32;2.0
31703;52;1.0
31703;37;1.0
31703;45;1.0
31703;80;1.0
31703;14;1.0
31703;57;1.0
31703;10;1.0
31705;94;1.0
31705;97;1.0
31705;78;1.0
31705;55;1.0
31708;104;1.0
31708;69;1.0
31710;37;1.0
31710;7;1.0
31710;14;1.0
31710;17;1.0
31710;46;1.0
31711;15;2.0
31711;83;2.0
31711;82;1.0
31711;114;1.0
31711;7;2.0
31711;21;1.0
31711;87;1.0
31711;85;1.0
31711;10;1.0
31713;53;2.0
31714;2;4.0
31714;15;1.0
31714;29;2.0
31715;15;1.0
31715;127;1.0
31715;128;1.0
31715;9;1.0
31715;106;1.0
31716;15;1.0
31716;22;1.0
31716;29;1.0
31716;118;1.0
31716;114;1.0
31716;130;1.0
31716;123;2.0
31716;122;2.0
31716;111;1.0
31716;60;1.0
31716;58;1.0
31716;126;1.0
31716;85;1.0
31718;95;3.0
31718;15;1.0
31718;29;2.0
31718;114;2.0
31718;19;1.0
31718;122;3.0
31718;129;3.0
31718;99;2.0
31718;47;2.0
31718;107;2.0
31718;117;9.0
31718;55;2.0
31719;94;1.0
31720;95;3.0
31720;15;2.0
31720;29;2.0
31720;118;2.0
31720;116;2.0
31720;53;3.0
31720;30;2.0
31720;44;9.0
31720;56;1.0
31720;101;1.0
31720;26;1.0
31720;60;1.0
31720;46;1.0
31720;58;1.0
31721;30;1.0
31721;98;1.0
31721;114;1.0
31721;122;3.0
31721;111;2.0
31721;14;1.0
31721;57;1.0
31723;15;1.0
31723;29;1.0
31723;5;6.0
31723;100;2.0
31723;34;1.0
31723;131;1.0
31723;90;2.0
31723;76;1.0
31723;107;1.0
31723;28;1.0
31729;107;1.0
31731;15;2.0
31731;131;1.0
31731;132;1.0
31734;20;5.0
31740;74;1.0
31742;53;11.0
31749;109;2.0
31752;29;1.0
31753;15;3.0
31754;64;1.0
31755;4;1.0
31755;38;1.0
31755;80;1.0
31755;57;1.0
31756;102;1.0
31756;132;1.0
31756;120;1.0
31756;89;1.0
31756;57;1.0
31757;48;1.0
31757;15;1.0
31757;7;1.0
31757;35;1.0
31757;9;1.0
31757;76;1.0
31761;40;1.0
31761;84;1.0
31761;123;2.0
31761;26;1.0
31761;91;2.0
31762;130;1.0
31762;132;1.0
31762;122;2.0
31765;118;1.0
31765;116;3.0
31765;30;1.0
31765;6;2.0
31765;100;3.0
31765;101;1.0
31765;103;1.0
31766;75;1.0
31766;94;1.0
31766;107;1.0
31769;15;4.0
31769;122;2.0
31771;2;2.0
31771;22;1.0
31771;127;1.0
31773;83;1.0
31779;30;1.0
31779;82;1.0
31779;123;2.0
31779;17;1.0
31779;89;1.0
31779;126;1.0
31781;29;3.0
31781;37;2.0
31782;15;1.0
31782;4;1.0
31782;81;1.0
31782;34;1.0
31782;128;1.0
31782;47;2.0
31785;130;2.0
31785;129;2.0
31785;21;1.0
31785;107;2.0
31785;28;1.0
31786;29;1.0
31786;84;2.0
31786;123;1.0
31787;42;1.0
31787;124;1.0
31789;127;1.0
31789;57;1.0
31789;91;2.0
31789;69;1.0
31790;129;2.0
31790;126;1.0
31793;53;2.0
31793;26;4.0
31793;65;1.0
31793;57;2.0
31796;132;1.0
31796;14;1.0
31796;43;1.0
31796;115;1.0
31796;89;1.0
31798;91;5.0
31800;82;1.0
31800;81;6.0
31800;57;1.0
31801;116;2.0
31801;7;1.0
31801;115;2.0
31801;89;1.0
31801;85;1.0
31802;1;1.0
31803;78;1.0
31806;53;2.0
31806;44;3.0
31806;32;1.0
31806;88;1.0
31806;81;1.0
31806;7;1.0
31806;84;1.0
31806;123;2.0
31806;57;1.0
31806;96;1.0
31806;58;1.0
31806;27;2.0
31807;6;1.0
31807;130;2.0
31807;24;1.0
31808;2;1.0
31808;5;1.0
31808;25;1.0
31808;52;1.0
31808;127;1.0
31808;132;1.0
31808;17;1.0
31808;75;1.0
31808;85;1.0
31809;2;2.0
31809;29;1.0
31809;3;1.0
31809;119;2.0
31809;7;1.0
31809;123;1.0
31809;49;1.0
31809;14;1.0
31809;57;1.0
31809;85;1.0
31811;76;1.0
31812;44;6.0
31812;60;1.0
31815;20;1.0
31818;12;2.0
31819;68;1.0
31822;4;1.0
31822;123;3.0
31825;48;1.0
31825;26;1.0
31825;129;2.0
31826;73;1.0
31826;104;1.0
31826;24;1.0
31826;115;1.0
31831;30;1.0
31831;129;3.0
31831;57;1.0
31832;40;1.0
31832;114;1.0
31832;130;1.0
31832;132;1.0
31832;57;1.0
31832;55;1.0
31837;29;1.0
31837;118;3.0
31837;116;2.0
31837;98;3.0
31837;12;1.0
31837;26;1.0
31839;2;2.0
31839;29;2.0
31839;130;2.0
31839;66;2.0
31839;45;1.0
31839;112;1.0
31839;77;2.0
31840;14;2.0
31840;57;1.0
31843;132;1.0
31843;24;2.0
31844;29;1.0
31844;114;1.0
31844;54;1.0
31844;19;1.0
31844;111;1.0
31844;60;1.0
31844;112;1.0
31845;2;1.0
31845;5;1.0
31845;37;1.0
31845;20;2.0
31845;8;1.0
31845;17;1.0
31846;25;2.0
31846;12;1.0
31846;129;3.0
31846;125;1.0
31846;110;1.0
31846;67;1.0
31848;95;1.0
31848;15;2.0
31848;7;1.0
31848;120;1.0
31848;77;2.0
31848;126;1.0
31848;27;1.0
31848;68;1.0
31847;15;1.0
31847;99;1.0
31847;57;1.0
31847;85;1.0
31847;68;1.0
31849;85;1.0
31850;15;1.0
31850;30;1.0
31850;44;1.0
31850;57;1.0
31850;58;1.0
31850;125;1.0
31851;67;1.0
31852;88;1.0
31852;127;1.0
31852;115;1.0
31852;57;1.0
31852;125;2.0
31853;3;1.0
31853;82;1.0
31853;105;1.0
31853;122;1.0
31854;15;1.0
31854;29;3.0
31854;116;3.0
31854;53;2.0
31854;98;2.0
31854;82;1.0
31854;40;1.0
31854;42;4.0
31854;44;14.0
31854;38;2.0
31854;130;5.0
31854;132;2.0
31854;129;6.0
